timestamp(min since Epoch),open price,max price,min price,close price,total volume
28788147,0.10934,0.10938,0.10934,0.10938,101244.0
28788148,0.10938,0.10941,0.10933,0.10934,197485.0
28788149,0.10939,0.1094,0.10937,0.10939,1340.0
28788150,0.10939,0.10959,0.10939,0.10959,102430.0
28788151,0.10957,0.10961,0.10955,0.10955,64852.0
28788152,0.10956,0.10958,0.10947,0.10947,14026.0
28788153,0.10935,0.10935,0.10934,0.10934,209.0
28788154,0.10934,0.10946,0.10933,0.10946,110020.0
28788155,0.10963,0.10963,0.10963,0.10963,594.0
28788156,0.10964,0.10981,0.10964,0.10972,300981.0
28788157,0.10968,0.10968,0.10964,0.10965,684.0
28788158,0.10966,0.10966,0.10955,0.10955,94127.0
28788159,0.10955,0.10955,0.10955,0.10955,0.0
28788160,0.10954,0.10954,0.1095,0.10953,26502.0
28788161,0.10953,0.10956,0.10948,0.10956,35423.0
28788162,0.10956,0.10964,0.10956,0.10961,157192.0
28788163,0.1096,0.1096,0.10955,0.10955,11294.0
28788164,0.10949,0.1095,0.10947,0.10947,46744.0
28788165,0.10946,0.10952,0.10943,0.10952,76530.0
28788166,0.10957,0.10966,0.10956,0.10965,40305.0
28788167,0.10965,0.10968,0.10965,0.10967,43276.0
28788168,0.10963,0.10963,0.10957,0.10961,9898.0
28788169,0.1096,0.10963,0.10956,0.10962,144260.0
28788170,0.10978,0.10979,0.10966,0.10967,121250.0
28788171,0.10966,0.10971,0.10963,0.10965,174273.0
28788172,0.10971,0.10971,0.10969,0.1097,4635.0
28788173,0.1097,0.10971,0.10964,0.10964,33145.0
28788174,0.10977,0.10977,0.10972,0.10973,6695.0
28788175,0.10972,0.10972,0.10965,0.10967,13903.0
28788176,0.10965,0.10969,0.10964,0.10966,39651.0
28788177,0.10966,0.10967,0.1096,0.10961,5558.0
28788178,0.10965,0.10967,0.10965,0.10965,934.0
28788179,0.10967,0.10975,0.10966,0.1097,58794.0
28788180,0.1097,0.10977,0.1097,0.10976,45294.0
28788181,0.10976,0.10977,0.10971,0.10975,54830.0
28788182,0.10975,0.10975,0.10975,0.10975,0.0
28788183,0.10975,0.10975,0.10975,0.10975,0.0
28788184,0.10975,0.10975,0.10975,0.10975,0.0
28788185,0.10975,0.10975,0.1097,0.10972,227907.0
28788186,0.10971,0.10988,0.10971,0.10987,62197.0
28788187,0.10991,0.10995,0.10991,0.10993,89291.0
28788188,0.10996,0.10998,0.10995,0.10998,58815.0
28788189,0.10991,0.10994,0.10991,0.10993,75802.0
28788190,0.10994,0.11,0.10994,0.10999,314986.0
