timestamp(min since Epoch),open price,max price,min price,close price,total volume
28788147,1.11341,1.11345,1.113395,1.11345,0.0
28788148,1.11344,1.113495,1.11343,1.113475,0.0
28788149,1.11357,1.11364,1.113555,1.113625,0.0
28788150,1.11367,1.113705,1.11367,1.11369,0.0
28788151,1.11374,1.11375,1.113735,1.113745,0.0
28788152,1.11375,1.11382,1.113735,1.11381,0.0
28788153,1.11381,1.11381,1.11381,1.11381,0.0
28788154,1.113665,1.113665,1.1136,1.113635,0.0
28788155,1.113635,1.113635,1.11363,1.113635,0.0
28788156,1.113635,1.11374,1.113575,1.11373,0.0
28788157,1.11379,1.113795,1.11379,1.113795,0.0
28788158,1.1138,1.1138,1.113735,1.11374,0.0
28788159,1.11374,1.11374,1.11374,1.11374,0.0
28788160,1.11369,1.11374,1.113645,1.11371,0.0
28788161,1.11371,1.11374,1.113705,1.113725,0.0
28788162,1.113655,1.113655,1.113585,1.1136,0.0
28788163,1.113585,1.11376,1.113585,1.113755,0.0
28788164,1.1137,1.113715,1.1137,1.113715,0.0
28788165,1.11371,1.113715,1.113655,1.113715,0.0
28788166,1.113795,1.113805,1.113755,1.11376,0.0
28788167,1.11372,1.113745,1.113695,1.113715,0.0
28788168,1.11375,1.11375,1.11366,1.113695,0.0
28788169,1.1137,1.113765,1.1137,1.113705,0.0
28788170,1.113745,1.113745,1.11359,1.11359,0.0
28788171,1.113585,1.11359,1.11354,1.113545,0.0
28788172,1.11367,1.1137,1.11365,1.113695,0.0
28788173,1.11369,1.11378,1.11369,1.113715,0.0
28788174,1.113735,1.11374,1.11364,1.11364,0.0
28788175,1.11365,1.11367,1.11364,1.113645,0.0
28788176,1.11368,1.11368,1.113635,1.113645,0.0
28788177,1.11365,1.113655,1.113495,1.113495,0.0
28788178,1.1134,1.1134,1.113335,1.11335,0.0
28788179,1.113345,1.11337,1.113335,1.11334,0.0
28788180,1.11331,1.113335,1.113285,1.11333,0.0
28788181,1.11339,1.11342,1.113365,1.1134,0.0
28788182,1.1134,1.1134,1.1134,1.1134,0.0
28788183,1.1134,1.1134,1.1134,1.1134,0.0
28788184,1.1134,1.1134,1.1134,1.1134,0.0
28788185,1.11344,1.11344,1.11337,1.11338,0.0
28788186,1.113375,1.113375,1.113325,1.113325,0.0
28788187,1.11345,1.11347,1.113385,1.113385,0.0
28788188,1.11339,1.11353,1.11339,1.11346,0.0
28788189,1.11342,1.11342,1.113385,1.113385,0.0
28788190,1.1134,1.113425,1.11338,1.11339,0.0
28788191,1.11328,1.113325,1.113265,1.11327,0.0
28788192,1.113255,1.113395,1.113245,1.11336,0.0
28788193,1.11339,1.113395,1.11332,1.11332,0.0
28788194,1.11332,1.113375,1.113195,1.1132,0.0
28788195,1.11315,1.11326,1.11315,1.113245,0.0
28788196,1.11325,1.11325,1.113185,1.11319,0.0
28788197,1.11324,1.113245,1.113185,1.113185,0.0
28788198,1.11319,1.113245,1.113185,1.11321,0.0
28788199,1.113195,1.11321,1.113195,1.11321,0.0
28788200,1.113225,1.11323,1.113205,1.11322,0.0
28788201,1.11318,1.113185,1.11318,1.11318,0.0
28788202,1.113185,1.11321,1.11317,1.11321,0.0
28788203,1.113165,1.113165,1.11311,1.113115,0.0
28788204,1.113115,1.11312,1.113065,1.11307,0.0
28788205,1.1131,1.113105,1.1131,1.113105,0.0
28788206,1.1131,1.1131,1.113065,1.113075,0.0
28788207,1.113115,1.113115,1.11311,1.11311,0.0
28788208,1.11313,1.11313,1.11311,1.11312,0.0
28788209,1.113015,1.11305,1.113005,1.113015,0.0
28788210,1.113015,1.11312,1.113005,1.11306,0.0
28788211,1.11305,1.11305,1.11305,1.11305,0.0
28788212,1.113045,1.11312,1.113045,1.11312,0.0
28788213,1.11302,1.113025,1.113,1.113015,0.0
28788214,1.11302,1.11303,1.113,1.113,0.0
28788215,1.11303,1.11303,1.11302,1.113025,0.0
28788216,1.113015,1.11302,1.112915,1.11293,0.0
28788217,1.112965,1.112965,1.112905,1.112905,0.0
28788218,1.11291,1.11291,1.11286,1.11288,0.0
28788219,1.11278,1.11283,1.112775,1.112825,0.0
28788220,1.112825,1.112835,1.11281,1.112825,0.0
28788221,1.11287,1.112875,1.11286,1.112865,0.0
28788222,1.11287,1.112875,1.11283,1.11287,0.0
28788223,1.112865,1.11287,1.11284,1.112845,0.0
28788224,1.11283,1.11283,1.11281,1.11281,0.0
28788225,1.112865,1.112885,1.112855,1.11288,0.0
28788226,1.112885,1.112905,1.112885,1.11289,0.0
28788227,1.11287,1.11287,1.112855,1.112865,0.0
28788228,1.11286,1.112925,1.11286,1.11292,0.0
28788229,1.112995,1.113015,1.112995,1.113005,0.0
28788230,1.11303,1.113045,1.113005,1.11302,0.0
28788231,1.11306,1.113065,1.113045,1.113045,0.0
28788232,1.113045,1.113055,1.11297,1.11297,0.0
28788233,1.112905,1.112905,1.1129,1.1129,0.0
28788234,1.112895,1.112935,1.11285,1.11291,0.0
28788235,1.11291,1.11291,1.11291,1.11291,0.0
28788236,1.11278,1.1128,1.112725,1.11274,0.0
28788237,1.11274,1.11274,1.11274,1.11274,0.0
28788238,1.11259,1.11259,1.11255,1.11257,0.0
28788239,1.11256,1.11256,1.11255,1.112555,0.0
28788240,1.112545,1.112545,1.112545,1.112545,0.0
