timestamp(min since Epoch),15min moving average,15min total volume
28788375,6597164.934962,146.5581
28788376,5944797.662216,164.39343
28788377,5839219.625802,169.20212
28788378,5840458.899638,171.0218
28788379,6062105.94523,166.50929
28788380,5906756.132828,172.74164
28788381,6041033.421776,170.69228
28788382,5496068.501935,189.80548
28788383,5646566.301967,186.84305
28788384,5721351.020012,186.46562
28788385,5828123.141255,185.06123
28788386,5868199.348589,185.80331
28788387,6005255.822946,183.49859
28788388,6151199.838857,181.00912
28788389,8325309.36453,134.7654
28788390,8962751.841703,126.07222
28788391,11183119.326521,101.61704
28788392,13785071.869155,82.81748
28788393,13847331.080929,82.82426
28788394,13696843.15798,84.12358
28788395,15473022.05158,74.7732
28788396,16125385.976926,72.03137
28788397,22441054.447814,51.90595
28788398,19608973.6367,59.59526
28788399,19390523.131791,60.4643
28788400,15878710.956454,74.1327
28788401,15072894.216,78.42554
28788402,8738300.145564,136.26457
28788403,7912840.934018,151.69211
28788404,7672207.891304,157.75026
28788405,7176714.237007,170.14087
28788406,6791540.250344,181.47981
28788407,6493114.137339,191.68699
28788408,4857058.285888,259.63198
28788409,4699125.12137,272.01459
28788410,4675786.142779,277.11588
28788411,4576791.777871,287.07182
28788412,4212280.416093,316.66303
28788413,4289258.60846,315.62868
28788414,4345789.750441,316.11825
28788415,4584821.402533,303.82335
28788416,4726831.469345,298.68708
28788417,5944219.235373,240.06661
28788418,6433102.165508,224.02262
28788419,6532454.702091,222.76979
28788420,6961979.724835,210.93992
28788421,6747674.32509,219.69643
28788422,6983827.615474,214.20553
28788423,9074956.749411,166.00292
28788424,9791912.262495,154.84817
28788425,9214156.550845,165.69443
28788426,9606533.767433,159.97933
28788427,11382918.06483,135.76713
28788428,11367457.034635,136.71164
28788429,11272949.806717,138.63471
28788430,10536375.383668,149.22106
28788431,10459522.104003,151.23089
28788432,10551392.332095,150.81708
28788433,10216416.721006,156.73117
28788434,10509092.952425,153.2876
28788435,10593106.451141,152.9841
28788436,12078523.709158,134.87534
28788437,12735612.608273,128.55398
28788438,15581170.91028,105.50408
28788439,16201803.800243,101.85968
28788440,17958095.510341,92.22226
28788441,18891114.514297,87.96161
28788442,20256740.026986,82.28824
28788443,21008710.760894,79.58217
28788444,8298709.154687,203.01058
28788445,8689641.749689,195.29505
28788446,8678890.154391,196.96839
28788447,8575616.0643,200.81735
28788448,8620322.111892,201.24825
28788449,8675045.819941,201.44321
28788450,8610147.621621,204.45914
28788451,8774973.912352,202.07086
28788452,8656141.847079,206.34819
28788453,8462212.296753,212.6618
28788454,5404337.629662,336.91949
28788455,5478483.826563,336.22781
28788456,5420894.866525,343.79691
28788457,5357315.548247,352.0183
28788458,5435679.519659,351.01326
28788459,8438709.684641,227.80159
28788460,7931622.876004,244.30657
28788461,8137189.537138,239.99337
28788462,7924345.532684,248.41486
28788463,8026879.923042,247.182
28788464,8041962.121601,248.66672
28788465,8002737.589976,251.86848
28788466,7767952.10656,261.60299
28788467,7600120.918684,269.61493
28788468,7878607.17568,262.18134
28788469,14747298.885593,140.66894
28788470,15115286.929478,137.81879
28788471,14152539.191602,147.85239
28788472,11579445.193965,181.69582
28788473,11769759.481899,179.7201
28788474,11472096.266947,185.40179
28788475,12674037.242229,168.65799
28788476,12611803.245046,170.34161
28788477,13680997.892285,157.75603
28788478,12743226.132255,170.20748
28788479,12906166.554755,168.88378
28788480,12193035.606849,179.69076
28788481,11104053.193759,198.44055
28788482,10902898.227624,203.278
28788483,10835635.735344,205.73782
28788484,10973966.084121,204.31919
28788485,10189230.44406,221.4265
28788486,10424753.099683,217.74236
28788487,12205703.688132,186.93845
28788488,12285090.226854,186.69014
28788489,12473713.131887,184.80279
28788490,12137295.559786,190.91866
28788491,12319596.185696,189.06289
28788492,11519445.380811,203.31035
28788493,12543100.811293,187.66322
28788494,12407315.612208,190.68803
28788495,13145510.531975,180.84914
28788496,15264276.247324,156.39385
28788497,16949182.032064,141.37417
28788498,17055118.854891,141.0188
28788499,16285929.776153,148.25474
28788500,19345750.908715,125.21534
28788501,21522318.707416,112.88394
28788502,22170851.592598,109.89539
28788503,22554779.719975,108.32851
28788504,24225760.994948,101.1205
28788505,27003318.93198,90.93223
28788506,27693760.514913,88.86812
28788507,30813209.64678,80.03561
28788508,31151635.946485,79.32716
28788509,33289875.227493,74.37319
28788510,36473388.728693,67.99957
28788511,37113848.123273,66.9402
28788512,38022117.976772,65.45001
28788513,40261974.132166,61.90614
28788514,46596654.109239,53.56288
28788515,46258522.710107,54.02827
28788516,33799176.025543,74.08322
28788517,31556972.829612,79.50627
28788518,25737563.979268,97.72299
28788519,19987069.802294,126.23778
28788520,19508471.019906,129.75473
28788521,17277685.628311,147.0452
28788522,17796852.033593,143.26384
28788523,17807752.341648,143.68553
28788524,17588039.945298,146.00454
28788525,17478203.9399,147.45463
28788526,16476765.895487,157.01826
28788527,13294730.771012,195.52785
28788528,7734824.775362,338.83639
28788529,7163894.005967,369.08574
28788530,6867266.036373,388.59249
28788531,7036404.773778,382.67633
28788532,7215404.921834,376.46795
28788533,7367885.093864,371.85389
28788534,7644371.74776,361.37996
28788535,7695156.603279,361.95547
28788536,7935450.542825,353.80081
28788537,7926706.645215,357.02537
28788538,7134881.608345,400.17739
28788539,7141643.180465,403.35261
28788540,7200994.923035,403.55452
28788541,7383320.950762,396.9719
28788542,8174461.497933,361.33284
28788543,13232753.281864,224.27769
28788544,15129890.290452,196.97466
28788545,16141255.019054,185.35536
28788546,16780105.558996,178.96964
28788547,16365925.451356,184.20712
28788548,13518544.276652,224.04876
28788549,12001550.812405,253.69763
28788550,10183592.151127,300.84493
28788551,9662231.50593,319.1554
28788552,8715804.164675,356.38405
28788553,9662399.360105,323.57692
28788554,9743008.534783,322.98526
28788555,8325160.35427,380.87062
28788556,7958818.791564,401.57625
28788557,7973711.010089,404.01382
28788558,8020139.621205,404.85067
28788559,8050598.664772,406.49546
28788560,8170022.993216,403.66185
28788561,7381776.610056,450.60553
28788562,7562466.044107,443.52822
28788563,8600738.92068,392.85945
28788564,8285550.515975,410.92482
28788565,9367888.486157,365.90568
28788566,9902713.483562,348.35718
28788567,11251446.352507,308.32242
28788568,11438783.215062,304.9494
28788569,10179212.465,344.81378
28788570,11899039.311757,296.54307
28788571,12887631.594699,275.13785
28788572,12583596.597689,283.20033
28788573,12569584.30152,284.94108
28788574,12664876.876572,284.20779
28788575,10862906.25446,333.28142
28788576,10735286.015312,339.22929
28788577,10611078.443844,345.24473
28788578,9236422.471961,399.34352
28788579,10543135.759348,351.9452
28788580,9644484.094696,387.26026
28788581,8918666.787286,421.74626
28788582,8059927.328892,470.34724
28788583,8132205.305512,469.79642
28788584,8915473.543621,431.56361
28788585,8731159.224328,443.86816
28788586,8744975.404002,446.37429
28788587,8695104.172218,452.20292
28788588,8398417.299828,471.70831
28788589,8134209.034781,490.82353
28788590,8404279.138239,478.63286
28788591,9645950.004489,419.75894
28788592,9713595.339926,419.55369
28788593,10937672.524184,374.75735
28788594,11538125.403842,357.20462
28788595,12891918.98635,321.26434
28788596,14829862.943646,280.47405
28788597,18166234.01302,229.76014
28788598,18056415.098293,231.96757
28788599,17968465.914882,233.92393
28788600,19253161.056302,219.03258
28788601,19078205.706294,221.77452
28788602,16394784.46637,259.07082
28788603,16642495.775874,256.18646
28788604,17850655.638619,239.69512
28788605,21025232.700787,204.11687
28788606,21221404.507525,202.8336
28788607,21950670.430918,196.66069
28788608,23405189.781808,184.93824
28788609,22907740.033985,189.47667
28788610,23627223.790011,184.19926
28788611,23470986.918546,185.92577
28788612,23130605.314027,189.17841
28788613,24032235.277071,182.56077
28788614,24556038.978985,179.12738
28788615,25912910.352273,170.16261
28788616,27208380.450486,162.43782
28788617,39617155.865954,111.73766
28788618,46248073.939747,95.84795
28788619,48907578.601435,90.75314
28788620,50455363.119345,88.07946
28788621,47612509.236645,93.46255
28788622,50493080.638259,88.24105
28788623,48189416.73955,92.58076
28788624,51969370.868879,85.95148
28788625,49774218.825645,89.85621
28788626,46131279.760401,97.08505
28788627,46807367.262391,95.8121
28788628,48238257.124226,93.09198
28788629,50016700.637315,89.89549
28788630,50988567.524521,88.29147
28788631,49037331.811598,91.92313
28788632,47141914.74453,95.74742
28788633,50721312.779337,89.10157
28788634,48052852.015132,94.17342
28788635,48312945.786792,93.78915
28788636,52885343.078225,85.7828
28788637,51747678.745282,87.77595
28788638,52748460.727875,86.21393
28788639,50029679.335187,91.0141
28788640,51836730.412661,87.94858
28788641,58829663.650961,77.57774
28788642,61622710.874238,74.13761
28788643,62453548.248623,73.22548
28788644,50082379.562144,91.42884
28788645,46690632.046183,98.20355
28788646,44229118.613231,103.81746
28788647,48124508.051146,95.53969
28788648,48463594.141846,94.99527
28788649,50430172.368158,91.40554
28788650,50855305.193557,90.75437
28788651,51442408.1949,89.82913
28788652,52320553.285164,88.42842
28788653,53845347.166623,86.02543
28788654,57585461.928596,80.52669
28788655,57000834.639177,81.44306
28788656,49517662.024999,93.87085
28788657,21867774.01619,213.17973
28788658,21212274.349857,220.42551
28788659,22662739.504704,206.89603
28788660,23330370.272266,201.52253
28788661,24854585.897441,189.64739
28788662,24290113.153523,194.56192
28788663,24535826.096015,193.11203
28788664,24692689.990737,192.37876
28788665,24567052.671401,193.86246
28788666,24683256.624534,193.44624
28788667,24315306.121329,196.88649
28788668,24547074.51078,195.53213
28788669,23920520.306589,201.18654
28788670,21718723.513803,222.23063
28788671,22345070.062859,216.61555
28788672,49174351.58632,98.55818
28788673,51609866.657758,94.02257
28788674,53447412.958648,90.8978
28788675,44465719.789188,109.41432
28788676,40210431.190731,121.18417
28788677,38728619.246556,126.02713
28788678,35117834.179231,139.23647
28788679,34753863.654365,140.95177
28788680,35777885.039508,137.16053
28788681,35733649.164338,137.57439
28788682,35668663.732379,138.07043
28788683,35413652.184007,139.31405
28788684,34993954.753772,141.24076
28788685,42351416.405524,116.87879
28788686,39919033.50531,124.19777
28788687,38160185.666448,130.13835
28788688,38830786.819808,128.09998
28788689,38619802.56696,129.01153
28788690,44736752.774216,111.5295
28788691,44049771.108638,113.43201
28788692,48123061.49798,103.96761
28788693,47700389.367731,105.02831
28788694,47855701.481513,104.82617
28788695,44250830.812892,113.52827
28788696,40349835.302114,124.69987
28788697,39832842.667252,126.51957
28788698,39511280.314364,127.75409
28788699,41151504.245965,122.85118
28788700,38783804.409038,130.56439
28788701,39617278.083567,128.02237
28788702,37251740.442112,136.38407
28788703,36869152.038466,138.03668
28788704,36791031.118819,138.56859
28788705,37221320.566556,137.20043
28788706,40683626.846902,125.72023
28788707,41629905.820358,123.05
28788708,45561793.64632,112.58783
28788709,38828551.082225,132.32792
28788710,38736732.846846,132.85928
28788711,40882739.100617,126.08104
28788712,41816172.86283,123.45405
28788713,41288275.386022,125.22505
28788714,40694637.28166,127.25032
28788715,41746123.681371,124.23414
28788716,46564902.61575,111.52983
28788717,52098346.708677,99.80573
28788718,48698753.421772,106.91244
28788719,47692854.386838,109.3129
28788720,48147610.496094,108.42344
28788721,47859665.921694,109.22069
28788722,48060936.882272,108.9072
28788723,50641810.504792,103.48671
28788724,65028508.086243,80.67043
28788725,73703575.607104,71.23673
28788726,69727763.071462,75.36722
28788727,72012622.318412,73.04033
28788728,64215992.861355,81.98942
28788729,64978831.792519,81.10614
28788730,63748315.979409,82.75414
28788731,59835577.131237,88.25922
28788732,61329160.6245,86.19904
28788733,66115580.801553,80.03555
28788734,71849297.008699,73.7137
28788735,70408426.784746,75.29011
28788736,72351434.836792,73.33254
28788737,71563579.392843,74.20571
28788738,63019410.754716,84.3515
28788739,59552449.600209,89.35745
28788740,57707202.226296,92.31631
28788741,61814397.397269,86.27105
28788742,63024834.147358,84.69947
28788743,76374593.370498,69.95272
28788744,79811371.57873,66.99375
28788745,90413544.8718,59.1794
28788746,90407308.242089,59.22506
28788747,86142441.389963,62.20309
28788748,83952778.693244,63.87376
28788749,82598559.497377,64.9709
28788750,84225859.647074,63.76366
28788751,75690380.872392,71.01371
28788752,71512149.084212,75.22956
28788753,80347422.6722,67.00997
28788754,86010059.907206,62.64444
28788755,80713454.396924,66.80781
28788756,81132552.346831,66.5147
28788757,74932372.716848,72.07937
28788758,68100228.573782,79.38464
28788759,64361134.963356,84.07937
28788760,63168160.054771,85.75335
28788761,65575223.464081,82.68556
28788762,70040569.03381,77.48419
28788763,73974504.407153,73.42654
28788764,71042495.645483,76.52523
28788765,72137729.686823,75.42967
28788766,76894480.512211,70.82192
28788767,81499276.426877,66.87242
28788768,77637290.325949,70.25628
28788769,78794248.501504,69.28042
28788770,74950498.919906,72.89503
28788771,76623592.112841,71.36238
28788772,81625948.701018,67.04107
28788773,90544946.260029,60.47962
28788774,97598578.823617,56.1451
28788775,79991070.891648,68.55798
28788776,77045626.515797,71.23753
28788777,74862044.256125,73.3775
28788778,63450443.395333,86.66104
28788779,63198632.313297,87.09367
28788780,63148271.523775,87.25069
28788781,63355857.850642,87.05189
28788782,61162103.119964,90.26779
28788783,64199292.780324,86.08231
28788784,63255463.126841,87.45436
28788785,61381853.358573,90.21697
28788786,62164907.720721,89.17149
28788787,59371277.334084,93.46713
28788788,54029169.063759,102.82932
28788789,53982654.869285,103.03895
28788790,60753642.150709,91.65094
28788791,62791471.883286,88.76617
28788792,62514385.319991,89.25017
28788793,69123873.000584,80.79039
28788794,74068146.058645,75.46202
28788795,71438996.067348,78.30877
28788796,73912002.29556,75.75368
28788797,77046138.379311,72.73202
28788798,74783239.831193,74.99649
28788799,47317744.171612,118.68732
28788800,49755542.286375,113.01642
28788801,48681176.018253,115.66151
28788802,49947862.845423,112.87183
28788803,53052615.512194,106.3937
28788804,51215035.443647,110.34792
28788805,50744104.464364,111.51158
28788806,51937053.138163,109.08366
28788807,51002901.300977,111.22011
28788808,52340504.640036,108.50948
28788809,50624965.337307,112.32751
28788810,42227246.55218,134.86896
28788811,35967901.011646,158.61989
28788812,31844376.211717,179.51786
28788813,30849629.601691,185.68901
28788814,40250691.311446,142.54411
28788815,39401200.646687,145.85271
28788816,37947970.362407,151.69234
28788817,38315179.699809,150.48826
28788818,38908932.119953,148.43437
28788819,39668682.295733,145.82525
28788820,39712902.262527,145.89649
28788821,39220354.722108,147.96864
28788822,39701375.14277,146.41038
28788823,40187157.702509,144.86983
28788824,39656157.273239,147.04549
28788825,46169300.383944,126.47592
28788826,52474605.641045,111.41376
28788827,55071687.917402,106.28249
28788828,60169415.288575,97.38092
28788829,56533840.858106,103.76009
28788830,56300479.19557,104.30809
28788831,53747283.312723,109.39267
28788832,49466917.68056,119.01156
28788833,46245886.787827,127.47622
28788834,38901262.105222,151.79239
28788835,38885103.359138,152.10453
28788836,37266934.604813,158.98068
28788837,36078752.533701,164.50669
28788838,34495159.156241,172.37694
28788839,35499912.032479,167.79907
28788840,34417814.027533,173.39539
28788841,35820389.286674,166.90256
28788842,38356810.119286,156.12487
28788843,36010191.465178,166.59326
28788844,35483582.699096,169.36943
28788845,36367386.108854,165.54308
28788846,39127619.059544,154.1156
28788847,41395193.652153,145.89762
28788848,43374285.777318,139.44512
28788849,51741102.230747,117.03998
28788850,52318930.106756,115.88825
28788851,50596462.922306,119.98432
28788852,53444222.008086,113.72637
28788853,35698174.127744,170.56539
28788854,23445327.802676,260.41236
28788855,23380265.697922,261.85015
28788856,23133523.114913,265.3735
28788857,22507943.705196,273.52309
28788858,22969595.162832,268.77093
28788859,23450138.525244,263.98024
28788860,23444235.674239,264.76608
28788861,22987211.680143,270.78043
28788862,23040104.437825,270.90781
28788863,23139430.566304,270.48959
28788864,22657941.166754,277.01642
28788865,22688261.151638,277.42516
28788866,23639358.965159,266.98281
28788867,23321419.58985,271.36382
28788868,30392772.288789,208.66421
28788869,54768862.627682,115.92846
28788870,62197063.296385,102.18779
28788871,62719708.898773,101.4393
28788872,59299628.77585,107.40515
28788873,59208510.908055,107.68629
28788874,56467050.235086,113.04194
28788875,58992454.891921,108.31968
28788876,62656569.077707,102.08899
28788877,65801721.597559,97.30358
28788878,68739703.654608,93.23114
28788879,78973057.852983,81.21572
28788880,82889711.220162,77.43767
28788881,85162189.627021,75.42773
28788882,83668532.833792,76.83277
28788883,87515035.456461,73.50929
28788884,66285037.378817,97.14648
28788885,60804698.511962,106.01341
28788886,63358983.983677,101.84196
28788887,77602079.135657,83.21822
28788888,78832150.79792,81.986
28788889,84488686.875365,76.55478
28788890,72193768.437043,89.67157
28788891,70355561.776332,92.09789
28788892,63530294.049429,102.0947
28788893,60024603.79793,108.17233
28788894,57390205.821799,113.26359
28788895,56513705.082364,115.15013
28788896,54111786.951371,120.40325
28788897,55691912.185851,117.12114
28788898,55516065.608287,117.62717
28788899,66547175.061726,98.22292
28788900,63242250.261863,103.46013
28788901,64110357.048639,102.16075
28788902,64826181.841006,101.13209
28788903,60584174.349977,108.32714
28788904,62559023.917998,105.01446
28788905,70842547.535745,92.81875
28788906,67634145.921193,97.31353
28788907,66982345.101294,98.35404
28788908,65535477.983635,100.62329
28788909,66940538.330097,98.60509
28788910,65225864.467207,101.29619
28788911,65179173.354216,101.46793
28788912,67723844.377844,97.7473
28788913,67077051.784926,98.78365
28788914,67731737.660459,97.92092
28788915,73330315.867287,90.52355
28788916,64829442.24599,102.49432
28788917,64223102.94334,103.56471
28788918,64795232.102669,102.75129
28788919,55468697.349535,120.16601
28788920,53108760.648193,125.65651
28788921,51955738.538018,128.60293
28788922,45780606.36283,146.15313
28788923,43865251.064993,152.7569
28788924,41853487.572359,160.34375
28788925,40583557.328333,165.62146
28788926,38434199.613127,175.17424
28788927,37412525.825206,180.26531
28788928,37395527.116794,180.65542
28788929,37847905.842832,178.79749
28788930,37120191.93927,182.61653
28788931,39150111.855696,173.43056
28788932,38837023.588437,175.11637
28788933,39314331.646438,173.27151
28788934,41986518.786054,162.49074
28788935,44356996.107112,154.02863
28788936,47005669.408175,145.54697
28788937,49578080.206739,138.17293
28788938,52245405.458783,131.279
28788939,54283869.986537,126.4979
28788940,55644513.425375,123.54638
28788941,60704687.002723,113.36705
28788942,60516679.876078,113.83927
28788943,55971394.021756,123.22432
28788944,55220897.266165,125.04352
28788945,57448043.243315,120.32948
28788946,58348312.717762,118.60259
28788947,59634511.150785,116.16887
28788948,61803122.258218,112.20848
28788949,48745816.469644,142.45175
28788950,46626723.849103,149.13006
28788951,44051448.920293,158.07737
28788952,48103998.788409,144.95242
28788953,48704157.69639,143.35415
28788954,46694815.09169,149.72759
28788955,45393150.12978,154.23801
28788956,45247753.809706,154.95226
28788957,45662641.634121,153.75935
28788958,48351056.703562,145.40202
28788959,48629054.473157,144.76086
28788960,48561308.02118,145.15366
28788961,45467571.868215,155.24832
28788962,44014333.947491,160.6072
28788963,44805477.248582,157.99647
28788964,47322333.733732,149.79547
28788965,46229490.924373,153.54862
28788966,47796846.712224,148.71209
28788967,47444000.00885,150.01996
28788968,47228551.937437,150.90833
28788969,49384389.950871,144.50737
28788970,50068527.853233,142.71481
28788971,48715350.134914,146.87154
28788972,44908505.038881,159.54853
28788973,41106629.064718,174.57602
28788974,35910142.396938,200.19444
28788975,36026325.729512,199.90301
28788976,34190261.789009,211.03203
28788977,34592086.672661,208.96622
28788978,32709606.282096,221.42454
28788979,37113614.606988,195.48582
28788980,39454527.736383,184.18519
28788981,39521742.76644,184.16932
28788982,37789128.03533,192.93921
28788983,37751248.466648,193.45981
28788984,37467107.856198,195.2595
28788985,37538346.710594,195.22077
28788986,38826195.373891,189.05604
28788987,41863703.050459,175.60629
28788988,46050117.458155,159.8634
28788989,54327891.593152,135.66483
28788990,53129373.544182,138.89202
28788991,62071045.748097,119.0062
28788992,60904027.461194,121.41375
28788993,52581479.843688,140.80189
28788994,52379174.738606,141.51814
28788995,51514251.799684,144.07272
28788996,51987493.894894,142.93671
28788997,56821636.09895,130.92333
28788998,55613714.348011,133.92067
28788999,56344398.07293,132.33388
28789000,54228103.658603,137.66035
28789001,54846658.591761,136.26642
28789002,55009538.101146,136.02078
28789003,53429664.865445,140.21031
28789004,52910067.724122,141.75824
28789005,54683621.703195,137.32088
28789006,54247099.802475,138.58895
28789007,56060532.529734,134.25876
28789008,73376589.022226,102.66448
28789009,64564759.848574,116.7916
28789010,65106950.317442,115.93261
28789011,62606472.895731,120.6859
28789012,58511816.766778,129.27245
28789013,61137778.306124,123.84923
28789014,62210332.192915,121.83891
28789015,67845288.712033,111.8246
28789016,65472815.821635,115.98968
28789017,65226483.326074,116.54169
28789018,61647252.159993,123.43579
28789019,50418965.940638,151.11601
