timestamp(min since Epoch),15min moving average,15min total volume
28788477,712500.684405,1325.9431
28788478,749760.045264,1264.3957
28788479,778332.605604,1222.0262
28788480,690114.306758,1383.4076
28788481,631054.027331,1519.0882
28788482,604961.81488,1591.3913
28788483,562659.281581,1718.9179
28788484,542254.229779,1792.1283
28788485,524347.469804,1862.4964
28788486,529305.817838,1854.0896
28788487,481918.904738,2047.3681
28788488,481639.133756,2059.5967
28788489,478380.444888,2084.8809
28788490,469776.354903,2134.8027
28788491,476044.506072,2118.1867
28788492,451344.353257,2246.9674
28788493,452556.129761,2253.8176
28788494,455472.16094,2252.1636
28788495,508180.735378,2028.8863
28788496,560375.110284,1848.4377
28788497,576146.589338,1805.9409
28788498,614825.436614,1699.4748
28788499,655061.329557,1601.4088
28788500,680591.16932,1547.2162
28788501,672902.464809,1570.9317
28788502,708743.095116,1496.9519
28788503,730915.4129,1456.6949
28788504,848909.572517,1258.0531
28788505,848229.718942,1262.9101
28788506,839767.43521,1279.5749
28788507,925330.805921,1164.5076
28788508,941298.662385,1147.9046
28788509,941431.299939,1150.9018
28788510,949335.882432,1144.4338
28788511,928933.242723,1172.8315
28788512,961733.744584,1135.8826
28788513,997404.498554,1098.1032
28788514,1041697.626186,1054.025
28788515,1001494.876478,1099.1707
28788516,972481.887915,1134.9762
28788517,940148.612889,1177.2412
28788518,916090.444712,1211.5701
28788519,798545.408944,1394.4157
28788520,764433.914968,1461.5682
28788521,769786.990502,1456.2807
28788522,752945.760072,1493.9674
28788523,747585.974561,1509.8834
28788524,754575.22804,1501.0244
28788525,725056.400204,1567.7062
28788526,672050.186676,1697.863
28788527,580758.083045,1973.5076
28788528,430139.46128,2680.582
28788529,368495.416366,3150.9797
28788530,345165.894149,3389.1763
28788531,343797.049471,3428.2816
28788532,349149.07079,3400.7405
28788533,335236.447002,3569.2099
28788534,335180.448739,3597.3595
28788535,347353.818571,3497.1291
28788536,344671.127064,3550.7909
28788537,344936.79808,3574.6536
28788538,344285.335771,3608.3163
28788539,348402.050206,3592.1414
28788540,352853.795173,3572.8059
28788541,363210.397957,3495.6261
28788542,388690.185908,3288.1823
28788543,486574.156838,2640.6262
28788544,587802.160922,2195.462
28788545,663825.612134,1951.5809
28788546,639865.100146,2032.8187
28788547,553146.596262,2362.4734
28788548,584555.917351,2245.3935
28788549,614928.970703,2143.4323
28788550,559513.236572,2366.5786
28788551,514142.119338,2588.3441
28788552,507256.282148,2636.8264
28788553,492320.300646,2731.0668
28788554,474512.00213,2848.9815
28788555,474004.344915,2867.5689
28788556,477269.128119,2863.3613
28788557,478264.290624,2872.8314
28788558,486656.050466,2838.2737
28788559,487502.373602,2848.3547
28788560,462601.830424,3018.4371
28788561,450681.212891,3116.0411
28788562,500537.426348,2820.1521
28788563,514837.445859,2755.5822
28788564,522317.833895,2729.5585
28788565,576629.68175,2483.5458
28788566,517979.98079,2778.5484
28788567,534078.822306,2707.8327
28788568,482082.849986,3015.9778
28788569,469446.655006,3114.2177
28788570,473395.104529,3105.11
28788571,481414.960765,3069.7798
28788572,490161.230013,3030.9049
28788573,467384.338749,3196.1951
28788574,460549.222735,3261.844
28788575,479905.663947,3147.144
28788576,482091.392453,3149.6726
28788577,482873.580956,3161.4001
28788578,451795.724205,3398.1935
28788579,430445.612849,3588.1605
28788580,418406.751636,3714.2072
28788581,488628.826163,3197.237
28788582,477296.082535,3290.8643
28788583,544352.90818,2899.157
28788584,563707.572308,2812.4329
28788585,527986.936061,3017.3908
28788586,490220.537429,3266.9771
28788587,459689.739432,3503.5492
28788588,471427.621272,3435.0483
28788589,477830.195091,3407.3551
28788590,341636.852298,4801.8852
28788591,340249.949054,4858.2427
28788592,325609.268936,5117.1946
28788593,326759.175662,5139.7478
28788594,324556.195027,5216.099
28788595,317852.745849,5369.7071
28788596,321654.791332,5349.1638
28788597,330008.182572,5254.8715
28788598,330599.601183,5286.7599
28788599,337810.537251,5213.7615
28788600,349824.077715,5072.1597
28788601,348647.351795,5127.2752
28788602,270581.559884,6670.3184
28788603,251063.226516,7263.7561
28788604,249227.209035,7394.0487
28788605,308583.25056,6022.3395
28788606,319497.537937,5864.1504
28788607,334931.965028,5637.5214
28788608,351751.858709,5407.7829
28788609,375928.127755,5095.1281
28788610,402880.158494,4785.0591
28788611,413622.190165,4690.183
28788612,399427.982424,4888.5846
28788613,388708.627764,5057.1284
28788614,386154.766188,5124.9859
28788615,352225.116107,5660.3409
28788616,337534.407379,5952.4266
28788617,476766.357759,4237.1589
28788618,522608.925912,3884.7506
28788619,552728.68877,3690.3674
28788620,549060.591835,3732.6454
28788621,570736.282545,3607.2707
28788622,607865.69289,3401.4401
28788623,594922.157427,3490.6558
28788624,583654.658642,3573.918
28788625,565835.862155,3703.4325
28788626,556200.590615,3785.2313
28788627,598500.509703,3533.0072
28788628,636443.153227,3335.9683
28788629,661586.046249,3221.8121
28788630,724688.091632,2951.8345
28788631,920321.575249,2330.9285
28788632,882373.801364,2438.3407
28788633,1003929.367841,2148.659
28788634,929271.198134,2327.7826
28788635,945340.899754,2294.5113
28788636,992209.002358,2191.86
28788637,923890.367001,2360.5719
28788638,914259.282927,2392.231
28788639,922290.4209,2378.0941
28788640,971475.757532,2263.743
28788641,980381.321245,2249.1372
28788642,974406.048447,2268.9765
28788643,1019118.707925,2174.9703
28788644,937127.004229,2371.8376
28788645,1110844.834516,2005.6117
28788646,992949.171732,2249.6301
28788647,1064794.73125,2102.9711
28788648,1090337.445457,2058.6117
28788649,1175108.706714,1914.3381
28788650,1257870.449807,1792.0855
28788651,1204795.638948,1875.0754
28788652,1284372.969502,1762.4639
28788653,1407564.756157,1611.1841
28788654,1507116.726907,1507.3557
28788655,1524095.190204,1493.1081
28788656,1592334.003635,1431.4564
28788657,1423020.906345,1604.7021
28788658,1337352.234057,1710.8194
28788659,1450013.60728,1580.7255
28788660,1479465.955519,1551.9817
28788661,1735347.775892,1325.1204
28788662,1793802.952248,1283.7965
28788663,1752215.300991,1316.2169
28788664,1832110.417612,1260.6055
28788665,1787393.981796,1294.0227
28788666,1811768.8675,1278.4457
28788667,1896947.910613,1222.7132
28788668,1945464.848225,1193.8141
28788669,1946478.835385,1194.7862
28788670,1790970.864476,1300.4136
28788671,1771495.015645,1316.6403
28788672,2135336.136777,1093.627
28788673,2228708.435659,1049.0313
28788674,2322192.6668,1007.9275
28788675,2087437.661999,1122.6764
28788676,1950881.695887,1202.8618
28788677,1849257.217202,1270.7492
28788678,1866381.725818,1260.8449
28788679,1754320.937341,1343.3735
28788680,1746490.464459,1351.4071
28788681,1820330.520527,1298.4419
28788682,1772159.698585,1335.6945
28788683,1706580.387307,1389.1366
28788684,1654259.499128,1435.3265
28788685,1738215.92746,1368.0447
28788686,1660291.557553,1434.4975
28788687,1550384.376705,1538.7678
28788688,1392616.262666,1716.2944
28788689,1360765.318138,1759.826
28788690,1419047.340699,1690.6418
28788691,1518616.753744,1582.4991
28788692,1565352.344472,1537.8018
28788693,1561444.533523,1544.2174
28788694,1628244.605776,1483.2288
28788695,1533152.157575,1577.8962
28788696,1512528.714504,1602.1605
28788697,1472129.516253,1649.0361
28788698,1434320.377955,1695.5744
28788699,1416980.13783,1719.4747
28788700,1304787.914949,1871.0478
28788701,1315266.225506,1859.8144
28788702,1209679.700881,2026.4996
28788703,1362697.734716,1802.3795
28788704,1400182.060146,1757.3894
28788705,1297776.719967,1899.8667
28788706,1276025.172485,1936.1964
28788707,1235395.053428,2004.0919
28788708,1120786.081599,2214.1627
28788709,966602.94977,2574.2719
28788710,988738.882077,2523.278
28788711,951419.779946,2629.4432
28788712,984567.100131,2547.6505
28788713,1017264.106215,2472.0868
28788714,1027237.648661,2454.3022
28788715,1124447.122928,2247.3269
28788716,1166229.649609,2171.6583
28788717,1321207.253405,1920.7071
28788718,1306480.820567,1946.2348
28788719,1292176.37154,1971.7519
28788720,1437033.778214,1776.2113
28788721,1471442.344117,1737.7508
28788722,1565442.980576,1636.1248
28788723,1883315.218643,1361.857
28788724,2603470.593143,986.1348
28788725,2914204.733062,881.7733
28788726,3344240.134024,768.9845
28788727,3314956.270283,776.387
28788728,3060774.343618,841.5775
28788729,3229873.364858,798.16
28788730,3281151.505636,786.3099
28788731,3136024.234327,823.3816
28788732,3072909.670117,841.0053
28788733,3084660.452738,838.509
28788734,3117709.048368,830.3137
28788735,3004237.179697,862.4223
28788736,2804038.136602,924.8549
28788737,2881317.369496,900.8634
28788738,2824992.148904,919.6724
28788739,2712087.281272,958.8789
28788740,2569411.401281,1013.1505
28788741,2558961.236145,1018.3238
28788742,2451711.091786,1064.0
28788743,2645780.773241,986.9258
28788744,2751203.632891,950.0067
28788745,2773751.916516,943.1689
28788746,2905781.958846,901.1212
28788747,2927938.394375,895.0978
28788748,3067956.127287,854.9719
28788749,3090905.561776,849.339
28788750,2516309.687406,1044.3643
28788751,2583877.454871,1018.0794
28788752,2237104.197037,1177.2605
28788753,2305711.399372,1143.5206
28788754,2370478.152612,1113.4987
28788755,2422671.543171,1090.6805
28788756,2434329.825059,1086.6178
28788757,2554001.785774,1036.758
28788758,2557595.921278,1036.3546
28788759,2538220.034746,1045.3365
28788760,2548954.681253,1041.9969
28788761,2550719.253521,1042.3383
28788762,2542039.593031,1046.9678
28788763,2509727.697591,1061.5465
28788764,2626976.796721,1015.1711
28788765,3233576.217954,825.3943
28788766,3073804.930162,869.0314
28788767,3662734.203922,729.8178
28788768,3287255.857954,813.8223
28788769,3226782.731455,829.7419
28788770,3270717.411435,819.2466
28788771,3229241.740239,830.4365
28788772,3076636.671862,872.3633
28788773,3046599.236475,881.7155
28788774,2816023.608887,954.7903
28788775,2058880.199208,1307.5577
28788776,1997768.934343,1349.3079
28788777,1983904.224015,1360.5168
28788778,1471060.476269,1838.0644
28788779,1429389.305625,1895.0896
28788780,1457253.837461,1862.1685
28788781,1513656.816158,1795.857
28788782,1524964.326725,1785.5784
28788783,1598786.944272,1705.8988
28788784,1520853.963237,1796.3781
28788785,1396561.14077,1959.8951
28788786,1432210.935935,1914.5786
28788787,1440229.451076,1907.3551
28788788,1417860.022456,1940.9992
28788789,1420722.882066,1940.6325
28788790,1733654.93692,1592.7248
28788791,1726021.507436,1602.1785
28788792,1733064.698057,1598.0613
28788793,2393138.662906,1158.5423
28788794,2364938.935917,1173.6458
28788795,2385310.750445,1164.8907
28788796,2194590.614651,1267.6257
28788797,2240245.79575,1243.2339
28788798,2210181.634472,1261.6283
28788799,2219736.158274,1257.6706
28788800,2507604.044437,1114.4482
28788801,2357459.581557,1186.7355
28788802,2388590.302758,1172.5454
28788803,2463484.147371,1138.0998
28788804,2313258.928377,1213.3737
28788805,2342913.360899,1199.3478
28788806,2396769.094302,1173.6725
28788807,2433280.318916,1157.2993
28788808,2416117.23518,1166.7771
28788809,2572637.803248,1096.8996
28788810,1816577.534008,1555.6597
28788811,1524683.86249,1856.6572
28788812,1353707.1555,2095.1928
28788813,1320896.088333,2151.4844
28788814,1130598.89686,2519.4255
28788815,1090346.071725,2618.7026
28788816,1038550.070276,2756.2316
28788817,1038962.292185,2762.0759
28788818,1035118.412769,2779.3403
28788819,1086600.003805,2654.0346
28788820,1058069.711878,2732.3403
28788821,1059849.583124,2734.4872
28788822,1046951.907229,2775.0942
28788823,1067807.377528,2727.5627
28788824,1012746.526061,2883.2883
28788825,1189798.490161,2459.6309
28788826,1291903.043911,2269.8266
28788827,1360975.380598,2158.7731
28788828,1347213.590371,2185.0635
28788829,1662339.841875,1773.6342
28788830,1702853.688334,1734.098
28788831,1854405.659988,1594.626
28788832,1827506.767709,1620.415
28788833,1629040.212198,1820.7528
28788834,1524416.759074,1949.0571
28788835,1572031.250612,1893.1718
28788836,1587404.361235,1877.9307
28788837,1625688.855885,1836.66
28788838,1478042.395071,2023.7096
28788839,1555876.763325,1925.7073
28788840,1470597.26871,2041.007
28788841,1457990.042861,2062.3538
28788842,1456294.599638,2068.4682
28788843,1505129.38622,2004.8378
28788844,1535302.868096,1968.7888
28788845,1532329.343917,1975.9803
28788846,1542764.398004,1965.9463
28788847,1536889.171431,1976.8241
28788848,1667942.64434,1824.3602
28788849,1805878.059041,1687.4555
28788850,1797603.305426,1697.6918
28788851,1678002.615287,1821.5337
28788852,1553602.306692,1970.7044
28788853,1545829.53229,1983.9699
28788854,1485785.659654,2067.7865
28788855,1473941.259796,2088.1089
28788856,1590062.369388,1938.8058
28788857,1589916.745848,1942.1797
28788858,1561915.819423,1980.3156
28788859,1517674.099344,2041.5643
28788860,1358657.702861,2284.9099
28788861,1369102.496041,2271.8224
28788862,1381483.076093,2255.7376
28788863,1323205.764028,2359.755
28788864,1286953.27269,2431.1732
28788865,1181144.319213,2654.8456
28788866,1219638.366409,2576.5837
28788867,1295199.754757,2431.1804
28788868,1395308.891167,2260.9923
28788869,1504833.993401,2100.0853
28788870,1668136.626874,1897.4742
28788871,1783423.299567,1777.4234
28788872,1830618.314416,1734.0788
28788873,1885060.033208,1686.3384
28788874,1798807.41753,1769.7723
28788875,2211841.288531,1440.9934
28788876,2299262.612442,1387.7834
28788877,2438841.839355,1309.7627
28788878,2897152.522888,1103.5629
28788879,3244528.692255,986.2046
28788880,4638841.45469,690.1668
28788881,5399553.796857,593.2205
28788882,5366022.93901,597.2185
28788883,5514752.960429,581.3876
28788884,4269668.811745,751.3873
28788885,3845732.814644,834.7848
28788886,3857472.893988,832.8091
28788887,4014852.051646,800.6855
28788888,3630847.385881,886.006
28788889,3922923.027936,820.5872
28788890,3144777.438667,1024.4863
28788891,3050500.952683,1057.0551
28788892,2807812.802104,1149.4911
28788893,2671465.664248,1209.3439
28788894,2351296.390105,1375.5478
28788895,2003083.845596,1616.783
28788896,1919505.77313,1689.4836
28788897,1858901.109933,1747.0244
28788898,1820714.934094,1786.2325
28788899,1890319.050186,1722.846
28788900,1800584.644025,1811.3387
28788901,1784461.220766,1830.3892
28788902,1808722.37713,1808.4539
28788903,1851773.947985,1768.9092
28788904,1964281.361666,1669.8166
28788905,2210251.34889,1485.7487
28788906,2189619.213936,1501.5432
28788907,2294604.332493,1434.4791
28788908,2330936.649074,1413.7071
28788909,2425180.106059,1360.2377
28788910,2794434.394089,1181.6035
28788911,2815469.073014,1173.8666
28788912,2922930.939293,1131.7224
28788913,3052710.848118,1084.5391
28788914,3256235.771962,1017.5697
28788915,3517093.642514,942.7993
28788916,3493746.249018,949.8109
28788917,3469564.948055,957.1524
28788918,3534699.214854,940.2108
28788919,2296995.637274,1448.4807
28788920,2280369.916035,1460.7181
28788921,2166138.135002,1539.6102
28788922,2095843.951457,1593.2387
28788923,2032404.346071,1645.0895
28788924,2125082.819057,1575.2854
28788925,2084696.123792,1607.823
28788926,1926882.419199,1741.873
28788927,1816273.836879,1850.6195
28788928,1748817.493222,1924.8857
28788929,1726153.075454,1953.1234
28788930,1690103.517237,1997.8799
28788931,1725552.172464,1959.8122
28788932,1678249.553378,2018.2014
28788933,1599145.687684,2121.51
28788934,1806402.040997,1880.8279
28788935,1797457.180715,1892.9469
28788936,1703515.650742,2000.4115
28788937,1672884.806365,2040.235
28788938,1700302.30638,2010.4342
28788939,1648461.217579,2076.9601
28788940,1616156.687988,2121.9159
28788941,1668859.41861,2058.1376
28788942,1662111.486139,2069.7573
28788943,1649098.561739,2089.4108
28788944,1609079.050897,2144.871
28788945,1623355.319374,2129.4473
28788946,1394577.097863,2483.4493
28788947,1224736.958701,2833.9101
28788948,978980.14666,3554.8452
28788949,1026007.475048,3400.6069
28788950,899310.311331,3891.0517
28788951,799350.341653,4392.064
28788952,793932.712715,4436.7125
28788953,749604.551516,4715.6041
28788954,588850.079164,6029.8658
28788955,570071.209423,6257.3516
28788956,567306.089156,6317.1247
28788957,578846.550053,6219.4286
28788958,578160.647124,6255.2539
28788959,573490.6019,6335.2387
28788960,567441.934131,6432.5788
28788961,585576.426379,6261.492
28788962,609175.816848,6045.0229
28788963,698199.803109,5294.2
28788964,697958.982131,5316.0642
28788965,750658.58779,4960.2381
28788966,863909.8617,4323.1596
28788967,885517.009693,4230.2414
28788968,947091.71591,3966.2337
28788969,1447949.746332,2599.0014
28788970,1656031.531307,2276.0492
28788971,1596824.070405,2364.3352
28788972,1488074.923598,2541.6141
28788973,1471943.77097,2574.0668
28788974,1520793.438159,2495.7001
28788975,1583616.960106,2400.6796
28788976,1668324.358503,2282.3849
28788977,1814933.274972,2101.0596
28788978,1906424.553029,2002.9902
28788979,1943087.846364,1967.8595
28788980,2106517.209448,1817.456
28788981,1929826.96981,1986.5641
28788982,1655097.417916,2319.9982
28788983,1507045.73568,2552.3652
28788984,1390384.595274,2771.762
28788985,1352174.683651,2855.6364
28788986,1453223.735278,2661.8839
28788987,1558685.914865,2485.9677
28788988,1650597.990856,2351.2805
28788989,1702505.557756,2283.1149
28788990,1398298.657659,2785.0486
28788991,1414510.365845,2758.2498
28788992,1392131.216977,2807.8863
28788993,1335267.63393,2933.231
28788994,1322432.990381,2967.5916
28788995,1301151.733518,3022.2281
28788996,1387756.002708,2838.995
28788997,1555816.34787,2536.6062
28788998,1638781.17737,2412.0532
28788999,1789737.574024,2211.8525
28789000,1757610.243053,2255.6529
28789001,1780001.244625,2230.5692
28789002,1738374.810889,2287.4367
28789003,1659956.589857,2399.2928
28789004,1655289.078316,2409.8806
28789005,2201212.755214,1814.3694
28789006,2061010.507895,1940.2652
28789007,2128593.214793,1880.9818
28789008,2268704.050706,1766.8604
28789009,2394926.478898,1675.576
28789010,2514419.422577,1597.615
28789011,2528351.174775,1590.4625
28789012,2509593.946117,1604.027
28789013,2709218.644898,1487.2769
28789014,2697193.428757,1495.3622
28789015,2951673.198581,1367.6543
