timestamp(min since Epoch),15min moving average,15min total volume
28788245,4876.026454,1346094.0
28788246,5066.448843,1338152.0
28788247,5740.767742,1215151.0
28788248,5916.995345,1212037.0
28788249,6904.359357,1063580.0
28788250,7062.823916,1064041.0
28788251,8374.093516,915071.0
28788252,8545.439743,913993.0
28788253,9228.514359,861414.0
28788254,10035.405145,805108.0
28788255,10439.026088,786140.0
28788256,22119.771198,373733.0
28788257,27477.494672,302639.0
28788258,410512.456758,20265.0
28788259,400905.058204,20759.0
28788260,587859.313583,14161.0
28788261,541920.984748,15366.0
28788262,547029.454781,15227.0
28788263,524861.842158,15875.0
28788264,576942.76319,14446.0
28788265,576386.299147,14464.0
28788266,598128.200891,13942.0
28788267,591923.043745,14092.0
28788268,598753.520701,13935.0
28788269,577975.249878,14440.0
28788270,590942.473075,14127.0
28788271,597104.256986,13985.0
28788272,1877522.713878,4448.0
28788273,1411078.995153,5919.0
28788274,1625098.509342,5140.0
28788275,635612.769181,13145.0
28788276,699979.791154,11939.0
28788277,678935.013009,12312.0
28788278,716938.100725,11662.0
28788279,700994.1061,11930.0
28788280,730478.553707,11451.0
28788281,727022.016196,11508.0
28788282,738475.149465,11332.0
28788283,728228.432635,11494.0
28788284,763871.223464,10960.0
28788285,759735.949102,11022.0
28788286,780499.83038,10731.0
28788287,756145.316541,11079.0
28788288,881893.424098,9501.0
28788289,662889.561546,12643.0
28788290,1729968.169299,4845.0
28788291,1677842.922156,4996.0
28788292,1812202.962623,4626.0
28788293,1349035.476455,6215.0
28788294,1401508.036438,5983.0
28788295,1334963.069907,6282.0
28788296,1215206.269507,6902.0
28788297,1083099.499127,7745.0
28788298,1081167.526476,7760.0
28788299,1074269.957229,7811.0
28788300,1072509.58863,7825.0
28788301,953517.035003,8803.0
28788302,923268.473152,9093.0
28788303,906094.539821,9267.0
28788304,1338720.235691,6273.0
28788305,64814.60342,129890.0
28788306,64826.746238,130190.0
28788307,64928.545264,130310.0
28788308,65841.037521,128820.0
28788309,65960.647801,128902.0
28788310,65878.956081,129379.0
28788311,66167.48394,129130.0
28788312,66436.761735,128920.0
28788313,66522.076321,129068.0
28788314,66303.325481,129810.0
28788315,66461.242677,129817.0
28788316,66763.308498,129543.0
28788317,67226.102299,128961.0
28788318,67172.986496,129374.0
28788319,67408.285805,129232.0
28788320,1655988.812229,5261.0
28788321,1171307.86036,7439.0
28788322,1171154.568188,7441.0
28788323,1144405.129753,7616.0
28788324,1144716.69427,7615.0
28788325,1266433.419659,6884.0
28788326,1327929.68402,6566.0
28788327,1449734.919032,6015.0
28788328,1532432.334796,5691.0
28788329,1778520.128523,4904.0
28788330,1190209.39778,7329.0
28788331,1309927.716728,6660.0
28788332,1320197.347888,6609.0
28788333,1363684.37315,6399.0
28788334,1345761.332248,6485.0
28788335,1329118.536276,6567.0
28788336,2161706.644275,4038.0
28788337,2205560.610234,3958.0
28788338,2343051.74316,3726.0
28788339,2401870.149805,3635.0
28788340,2410652.42791,3622.0
28788341,2308829.728225,3782.0
28788342,2280055.541623,3830.0
28788343,2283197.544691,3825.0
28788344,2065731.691148,4228.0
28788345,4876718.570244,1791.0
28788346,4817703.18776,1813.0
28788347,4590017.51968,1903.0
28788348,5694296.716013,1534.0
28788349,6155941.082301,1419.0
28788350,6509312.358193,1342.0
28788351,6399793.178919,1365.0
28788352,6414051.179762,1362.0
28788353,6390752.401621,1367.0
28788354,6390913.943508,1367.0
28788355,5406336.88522,1616.0
28788356,6262986.205187,1395.0
28788357,6059014.362515,1442.0
28788358,5996797.591237,1457.0
28788359,7935978.169736,1101.0
28788360,8425920.445161,1037.0
28788361,5004559.893895,1746.0
28788362,2872601.235661,3042.0
28788363,2627477.513493,3326.0
28788364,2643534.25009,3306.0
28788365,2651716.212426,3296.0
28788366,2674597.464714,3268.0
28788367,2682145.11798,3259.0
28788368,2688080.021829,3252.0
28788369,2609605.18094,3350.0
28788370,2848704.16882,3069.0
28788371,2865672.213842,3051.0
28788372,3035983.02646,2880.0
28788373,2990459.442996,2924.0
28788374,3006041.004254,2909.0
28788375,2878559.57344,3038.0
28788376,3452614.723146,2533.0
28788377,7035940.347381,1243.0
28788378,7712395.943568,1134.0
28788379,7349621.168158,1190.0
28788380,6333289.079829,1381.0
28788381,6631148.775184,1319.0
28788382,6581414.49508,1329.0
28788383,6252270.049325,1399.0
28788384,6370828.502592,1373.0
28788385,5172927.649866,1691.0
28788386,5200768.326977,1682.0
28788387,4655665.676486,1879.0
28788388,4780487.089475,1830.0
28788389,4828136.88473,1812.0
28788390,5110315.740793,1712.0
28788391,6021400.711724,1453.0
28788392,6205193.604409,1410.0
28788393,7160000.305278,1222.0
28788394,7130984.98284,1227.0
28788395,8445835.845371,1036.0
28788396,8603785.869581,1017.0
28788397,8794181.880959,995.0
28788398,9842918.552547,889.0
28788399,10331158.711811,847.0
28788400,15682045.813897,558.0
28788401,16056274.492927,545.0
28788402,25291114.161287,346.0
28788403,26760790.002372,327.0
28788404,28228478.760697,310.0
28788405,10368441.648171,844.0
28788406,8209321.706056,1066.0
28788407,5500561.861881,1591.0
28788408,5476628.308279,1598.0
28788409,4420187.795038,1980.0
28788410,4413662.186784,1983.0
28788411,3659146.51839,2392.0
28788412,3605053.805204,2428.0
28788413,3593376.066405,2436.0
28788414,3658107.232185,2393.0
28788415,3649119.667251,2399.0
28788416,3442646.015516,2543.0
28788417,3373821.946263,2595.0
28788418,3336696.557482,2624.0
28788419,3329245.837142,2630.0
28788420,4149884.998845,2110.0
28788421,4534732.903942,1931.0
28788422,6472126.954297,1353.0
28788423,6477075.546758,1352.0
28788424,9169801.46948,955.0
28788425,7195856.19032,1217.0
28788426,5426033.224347,1614.0
28788427,4931252.481629,1776.0
28788428,3382897.808984,2589.0
28788429,3400131.346004,2576.0
28788430,2687715.435656,3259.0
28788431,2815739.940357,3111.0
28788432,2152438.386307,4070.0
28788433,2147850.689949,4079.0
28788434,2047143.492398,4280.0
28788435,2047783.398985,4279.0
28788436,2033687.868081,4309.0
28788437,1977855.24414,4431.0
28788438,1977570.46743,4432.0
28788439,1974613.464282,4439.0
28788440,2087139.862558,4200.0
28788441,2567820.379033,3414.0
28788442,2464056.609232,3558.0
28788443,2868042.924967,3057.0
28788444,2867266.575915,3058.0
28788445,1944308.163811,4510.0
28788446,1938881.395111,4523.0
28788447,2313419.42295,3791.0
28788448,2328938.25761,3766.0
28788449,2449416.380477,3581.0
28788450,2400643.252454,3654.0
28788451,2451111.684393,3579.0
28788452,2537040.905252,3458.0
28788453,2431053.084804,3609.0
28788454,2198525.539814,3991.0
28788455,2197035.743949,3994.0
28788456,2214383.317011,3963.0
28788457,2425030.627339,3619.0
28788458,2394102.073094,3666.0
28788459,2298951.051542,3818.0
28788460,2961495.961984,2964.0
28788461,2972689.187402,2953.0
28788462,2076894.774784,4227.0
28788463,2074602.567142,4232.0
28788464,2085110.074252,4211.0
28788465,1833230.182817,4790.0
28788466,1830335.123306,4798.0
28788467,1822898.816916,4818.0
28788468,1876812.559746,4680.0
28788469,2005065.230037,4381.0
28788470,2017197.37454,4355.0
28788471,1872076.071192,4693.0
28788472,1850162.243648,4749.0
28788473,1983104.629585,4431.0
28788474,2000420.352545,4393.0
28788475,2681017.830188,3278.0
28788476,658812.387505,13343.0
28788477,737251.544592,11926.0
28788478,707633.674474,12428.0
28788479,657397.411072,13381.0
28788480,693902.594517,12680.0
28788481,694502.347419,12672.0
28788482,696146.953819,12645.0
28788483,697411.444163,12625.0
28788484,705563.019995,12482.0
28788485,705894.323549,12479.0
28788486,725887.113548,12138.0
28788487,730561.898241,12063.0
28788488,733947.543985,12010.0
28788489,741204.979809,11895.0
28788490,754106.718722,11694.0
28788491,5440336.834898,1621.0
28788492,5954777.466786,1481.0
28788493,9205824.949958,958.0
28788494,161.689,0.0
28788495,161.689,0.0
28788496,161.689,0.0
28788497,161.689,0.0
28788498,161.689,0.0
28788499,161.689,0.0
28788500,161.689,0.0
28788501,161.689,0.0
28788502,161.689,0.0
28788503,161.689,0.0
28788504,161.689,0.0
28788505,161.689,0.0
28788506,161.689,0.0
28788507,161.689,0.0
28788508,161.689,0.0
28788509,161.689,0.0
28788510,161.689,0.0
28788511,161.689,0.0
28788512,161.689,0.0
28788513,161.689,0.0
28788514,161.689,0.0
28788515,161.689,0.0
28788516,161.689,0.0
28788517,161.689,0.0
28788518,161.689,0.0
28788519,161.689,0.0
28788520,161.689,0.0
28788521,161.689,0.0
28788522,161.689,0.0
28788523,161.689,0.0
28788524,161.689,0.0
28788525,161.689,0.0
28788526,161.689,0.0
28788527,161.689,0.0
28788528,161.689,0.0
28788529,161.689,0.0
28788530,161.689,0.0
28788531,161.689,0.0
28788532,161.689,0.0
28788533,161.689,0.0
28788534,161.689,0.0
28788535,161.689,0.0
28788536,161.689,0.0
28788537,161.689,0.0
28788538,161.689,0.0
28788539,161.689,0.0
28788540,161.689,0.0
28788541,161.689,0.0
28788542,161.689,0.0
28788543,161.689,0.0
28788544,161.689,0.0
28788545,161.689,0.0
28788546,161.689,0.0
28788547,161.689,0.0
28788548,161.689,0.0
28788549,161.689,0.0
28788550,161.689,0.0
28788551,161.689,0.0
28788552,161.689,0.0
28788553,161.689,0.0
28788554,161.689,0.0
28788555,161.689,0.0
28788556,161.689,0.0
28788557,161.689,0.0
28788558,161.689,0.0
28788559,161.689,0.0
28788560,161.689,0.0
28788561,161.689,0.0
28788562,161.689,0.0
28788563,161.689,0.0
28788564,161.689,0.0
28788565,161.689,0.0
28788566,161.689,0.0
28788567,161.689,0.0
28788568,161.689,0.0
28788569,161.689,0.0
28788570,161.689,0.0
28788571,161.689,0.0
28788572,161.689,0.0
28788573,161.689,0.0
28788574,161.689,0.0
28788575,161.689,0.0
28788576,161.689,0.0
28788577,161.689,0.0
28788578,161.689,0.0
28788579,161.689,0.0
28788580,161.689,0.0
28788581,161.689,0.0
28788582,161.689,0.0
28788583,161.689,0.0
28788584,161.689,0.0
28788585,161.689,0.0
28788586,161.689,0.0
28788587,161.689,0.0
28788588,161.689,0.0
28788589,161.689,0.0
28788590,161.689,0.0
28788591,161.689,0.0
28788592,161.689,0.0
28788593,161.689,0.0
28788594,161.689,0.0
28788595,161.689,0.0
28788596,161.689,0.0
28788597,161.689,0.0
28788598,161.689,0.0
28788599,161.689,0.0
28788600,161.689,0.0
28788601,161.689,0.0
28788602,161.689,0.0
28788603,161.689,0.0
28788604,161.689,0.0
28788605,161.689,0.0
28788606,161.689,0.0
28788607,161.689,0.0
28788608,161.689,0.0
28788609,161.689,0.0
28788610,161.689,0.0
28788611,161.689,0.0
28788612,161.689,0.0
28788613,161.689,0.0
28788614,161.689,0.0
28788615,161.689,0.0
28788616,161.689,0.0
28788617,161.689,0.0
28788618,161.689,0.0
28788619,161.689,0.0
28788620,161.689,0.0
28788621,161.689,0.0
28788622,161.689,0.0
28788623,161.689,0.0
28788624,161.689,0.0
28788625,161.689,0.0
28788626,161.689,0.0
28788627,161.689,0.0
28788628,161.689,0.0
28788629,161.689,0.0
28788630,161.689,0.0
28788631,161.689,0.0
28788632,161.689,0.0
28788633,161.689,0.0
28788634,161.689,0.0
28788635,161.689,0.0
28788636,161.689,0.0
28788637,161.689,0.0
28788638,161.689,0.0
28788639,161.689,0.0
28788640,161.689,0.0
28788641,161.689,0.0
28788642,161.689,0.0
28788643,161.689,0.0
28788644,161.689,0.0
28788645,161.689,0.0
28788646,161.689,0.0
28788647,161.689,0.0
28788648,161.689,0.0
28788649,161.689,0.0
28788650,161.689,0.0
28788651,161.689,0.0
28788652,161.689,0.0
28788653,161.689,0.0
28788654,161.689,0.0
28788655,161.689,0.0
28788656,161.689,0.0
28788657,161.689,0.0
28788658,161.689,0.0
28788659,161.689,0.0
28788660,161.689,0.0
28788661,161.689,0.0
28788662,161.689,0.0
28788663,161.689,0.0
28788664,161.689,0.0
28788665,161.689,0.0
28788666,161.689,0.0
28788667,161.689,0.0
28788668,161.689,0.0
28788669,161.689,0.0
28788670,161.689,0.0
28788671,161.689,0.0
28788672,161.689,0.0
28788673,161.689,0.0
28788674,161.689,0.0
28788675,161.689,0.0
28788676,161.689,0.0
28788677,161.689,0.0
28788678,161.689,0.0
28788679,161.689,0.0
28788680,161.689,0.0
28788681,161.689,0.0
28788682,161.689,0.0
28788683,161.689,0.0
28788684,161.689,0.0
28788685,161.689,0.0
28788686,161.689,0.0
28788687,161.689,0.0
28788688,161.689,0.0
28788689,161.689,0.0
28788690,161.689,0.0
28788691,161.689,0.0
28788692,161.689,0.0
28788693,161.689,0.0
28788694,161.689,0.0
28788695,161.689,0.0
28788696,161.689,0.0
28788697,161.689,0.0
28788698,161.689,0.0
28788699,161.689,0.0
28788700,161.689,0.0
28788701,161.689,0.0
28788702,161.689,0.0
28788703,161.689,0.0
28788704,161.689,0.0
28788705,161.689,0.0
28788706,161.689,0.0
28788707,161.689,0.0
28788708,161.689,0.0
28788709,161.689,0.0
28788710,161.689,0.0
28788711,161.689,0.0
28788712,161.689,0.0
28788713,161.689,0.0
28788714,161.689,0.0
28788715,161.689,0.0
28788716,161.689,0.0
28788717,161.689,0.0
28788718,161.689,0.0
28788719,161.689,0.0
28788720,161.689,0.0
28788721,161.689,0.0
28788722,161.689,0.0
28788723,161.689,0.0
28788724,161.689,0.0
28788725,161.689,0.0
28788726,161.689,0.0
28788727,161.689,0.0
28788728,161.689,0.0
28788729,161.689,0.0
28788730,161.689,0.0
28788731,161.689,0.0
28788732,161.689,0.0
28788733,161.689,0.0
28788734,161.689,0.0
28788735,161.689,0.0
28788736,161.689,0.0
28788737,161.689,0.0
28788738,161.689,0.0
28788739,161.689,0.0
28788740,161.689,0.0
28788741,161.689,0.0
28788742,161.689,0.0
28788743,161.689,0.0
28788744,161.689,0.0
28788745,161.689,0.0
28788746,161.689,0.0
28788747,161.689,0.0
28788748,161.689,0.0
28788749,161.689,0.0
28788750,161.689,0.0
28788751,161.689,0.0
28788752,161.689,0.0
28788753,161.689,0.0
28788754,161.689,0.0
28788755,161.689,0.0
28788756,161.689,0.0
28788757,161.689,0.0
28788758,161.689,0.0
28788759,161.689,0.0
28788760,161.689,0.0
28788761,161.689,0.0
28788762,161.689,0.0
28788763,161.689,0.0
28788764,161.689,0.0
28788765,161.689,0.0
28788766,161.689,0.0
28788767,161.689,0.0
28788768,161.689,0.0
28788769,161.689,0.0
28788770,161.689,0.0
28788771,161.689,0.0
28788772,161.689,0.0
28788773,161.689,0.0
28788774,161.689,0.0
28788775,161.689,0.0
28788776,161.689,0.0
28788777,161.689,0.0
28788778,161.689,0.0
28788779,161.689,0.0
28788780,161.689,0.0
28788781,161.689,0.0
28788782,161.689,0.0
28788783,161.689,0.0
28788784,161.689,0.0
28788785,161.689,0.0
28788786,161.689,0.0
28788787,161.689,0.0
28788788,161.689,0.0
28788789,161.689,0.0
28788790,161.689,0.0
28788791,161.689,0.0
28788792,161.689,0.0
28788793,161.689,0.0
28788794,161.689,0.0
28788795,161.689,0.0
28788796,161.689,0.0
28788797,161.689,0.0
28788798,161.689,0.0
28788799,161.689,0.0
28788800,161.689,0.0
28788801,161.689,0.0
28788802,161.689,0.0
28788803,161.689,0.0
28788804,161.689,0.0
28788805,161.689,0.0
28788806,161.689,0.0
28788807,161.689,0.0
28788808,161.689,0.0
28788809,161.689,0.0
28788810,161.689,0.0
28788811,161.689,0.0
28788812,161.689,0.0
28788813,161.689,0.0
28788814,161.689,0.0
28788815,161.689,0.0
28788816,161.689,0.0
28788817,161.689,0.0
28788818,161.689,0.0
28788819,161.689,0.0
28788820,161.689,0.0
28788821,161.689,0.0
28788822,161.689,0.0
28788823,161.689,0.0
28788824,161.689,0.0
28788825,161.689,0.0
28788826,161.689,0.0
28788827,161.689,0.0
28788828,161.689,0.0
28788829,161.689,0.0
28788830,161.689,0.0
28788831,161.689,0.0
28788832,161.689,0.0
28788833,161.689,0.0
28788834,161.689,0.0
28788835,161.689,0.0
28788836,161.689,0.0
28788837,161.689,0.0
28788838,161.689,0.0
28788839,161.689,0.0
28788840,161.689,0.0
28788841,161.689,0.0
28788842,161.689,0.0
28788843,161.689,0.0
28788844,161.689,0.0
28788845,161.689,0.0
28788846,161.689,0.0
28788847,161.689,0.0
28788848,161.689,0.0
28788849,161.689,0.0
28788850,161.689,0.0
28788851,161.689,0.0
28788852,161.689,0.0
28788853,161.689,0.0
28788854,161.689,0.0
28788855,161.689,0.0
28788856,161.689,0.0
28788857,161.689,0.0
28788858,161.689,0.0
28788859,161.689,0.0
28788860,161.689,0.0
28788861,161.689,0.0
28788862,161.689,0.0
28788863,161.689,0.0
28788864,161.689,0.0
28788865,161.689,0.0
28788866,161.689,0.0
28788867,161.689,0.0
28788868,161.689,0.0
28788869,161.689,0.0
28788870,161.689,0.0
28788871,161.689,0.0
28788872,161.689,0.0
28788873,161.689,0.0
28788874,161.689,0.0
28788875,161.689,0.0
28788876,161.689,0.0
28788877,161.689,0.0
28788878,161.689,0.0
28788879,161.689,0.0
28788880,161.689,0.0
28788881,161.689,0.0
28788882,161.689,0.0
28788883,161.689,0.0
28788884,161.689,0.0
28788885,161.689,0.0
28788886,161.689,0.0
28788887,161.689,0.0
28788888,161.689,0.0
28788889,161.689,0.0
28788890,161.689,0.0
28788891,161.689,0.0
28788892,161.689,0.0
28788893,161.689,0.0
28788894,161.689,0.0
28788895,161.689,0.0
28788896,161.689,0.0
28788897,161.689,0.0
28788898,161.689,0.0
28788899,161.689,0.0
28788900,161.689,0.0
28788901,161.689,0.0
28788902,161.689,0.0
28788903,161.689,0.0
28788904,161.689,0.0
28788905,161.689,0.0
28788906,161.689,0.0
28788907,161.689,0.0
28788908,161.689,0.0
28788909,161.689,0.0
28788910,161.689,0.0
28788911,161.689,0.0
28788912,161.689,0.0
28788913,161.689,0.0
28788914,161.689,0.0
28788915,161.689,0.0
28788916,161.689,0.0
28788917,161.689,0.0
28788918,161.689,0.0
28788919,161.689,0.0
28788920,161.689,0.0
28788921,161.689,0.0
28788922,161.689,0.0
28788923,161.689,0.0
28788924,161.689,0.0
28788925,161.689,0.0
28788926,161.689,0.0
28788927,161.689,0.0
28788928,161.689,0.0
28788929,161.689,0.0
28788930,161.689,0.0
28788931,161.689,0.0
28788932,161.689,0.0
28788933,161.689,0.0
28788934,161.689,0.0
28788935,161.689,0.0
28788936,161.689,0.0
28788937,161.689,0.0
28788938,161.689,0.0
28788939,161.689,0.0
28788940,161.689,0.0
28788941,161.689,0.0
28788942,161.689,0.0
28788943,161.689,0.0
28788944,161.689,0.0
28788945,161.689,0.0
28788946,161.689,0.0
28788947,161.689,0.0
28788948,161.689,0.0
28788949,161.689,0.0
28788950,161.689,0.0
28788951,161.689,0.0
28788952,161.689,0.0
28788953,161.689,0.0
28788954,161.689,0.0
28788955,161.689,0.0
28788956,161.689,0.0
28788957,161.689,0.0
28788958,161.689,0.0
28788959,161.689,0.0
28788960,1670462.303284,5280.0
28788961,1196263.018564,7374.0
28788962,972951.33323,9068.0
28788963,900900.512452,9795.0
28788964,735461.88488,12001.0
28788965,673976.242715,13099.0
28788966,609776.078502,14482.0
28788967,588293.472369,15015.0
28788968,505843.604485,17468.0
28788969,497270.086528,17775.0
28788970,475888.419219,18580.0
28788971,468961.546377,18861.0
28788972,435452.695215,20320.0
28788973,425382.942007,20809.0
28788974,414127.213526,21383.0
28788975,537335.302225,16485.0
28788976,566710.833149,15635.0
28788977,573029.522065,15467.0
28788978,573044.532438,15471.0
28788979,661427.593162,13407.0
28788980,611437.717749,14507.0
28788981,641949.373888,13821.0
28788982,663171.873345,13382.0
28788983,794805.555426,11168.0
28788984,815932.729597,10881.0
28788985,844014.913877,10521.0
28788986,822679.015252,10796.0
28788987,857133.713634,10364.0
28788988,853919.424375,10405.0
28788989,813140.714213,10929.0
28788990,834370.888674,10653.0
28788991,935111.416672,9507.0
28788992,1100832.251504,8077.0
28788993,1193002.19216,7454.0
28788994,1197824.89737,7425.0
28788995,1679198.452237,5297.0
28788996,1911771.642796,4653.0
28788997,1879620.909421,4733.0
28788998,1263834.440808,7040.0
28788999,1244032.098429,7153.0
28789000,1321993.468115,6732.0
28789001,1437678.918562,6191.0
28789002,1546223.648067,5757.0
28789003,1379402.32927,6454.0
28789004,1523027.117374,5846.0
28789005,1515156.624067,5877.0
28789006,1537820.824086,5791.0
28789007,1428474.3785,6235.0
28789008,1404094.087708,6344.0
28789009,1379471.450777,6458.0
28789010,1388881.269626,6415.0
28789011,1339158.260041,6654.0
28789012,1345386.456132,6624.0
28789013,1895089.801012,4703.0
28789014,1944025.197357,4585.0
28789015,1930296.472559,4618.0
28789016,1801357.18352,4949.0
28789017,2043462.90893,4363.0
28789018,2815328.54173,3167.0
28789019,3199354.25658,2787.0
28789020,3364918.029683,2650.0
28789021,3380387.902271,2638.0
28789022,4250622.343746,2098.0
28789023,4741155.052913,1881.0
28789024,5392008.822352,1654.0
28789025,5481652.196349,1627.0
28789026,6680798.502472,1335.0
28789027,7488715.679311,1191.0
28789028,15758220.379823,566.0
28789029,16187373.226769,551.0
28789030,18055310.241173,494.0
28789031,60265860.891349,148.0
28789032,63257946.258863,141.0
28789033,81085348.849179,110.0
28789034,163.19,0.0
28789035,163.19,0.0
28789036,163.19,0.0
28789037,163.19,0.0
28789038,163.19,0.0
28789039,163.19,0.0
28789040,163.19,0.0
28789041,163.19,0.0
28789042,163.19,0.0
28789043,163.19,0.0
28789044,163.19,0.0
28789045,163.19,0.0
28789046,163.19,0.0
28789047,163.19,0.0
28789048,163.19,0.0
28789049,163.19,0.0
28789050,163.19,0.0
28789051,163.19,0.0
28789052,163.19,0.0
28789053,163.19,0.0
28789054,163.19,0.0
28789055,163.19,0.0
28789056,163.19,0.0
28789057,163.19,0.0
28789058,163.19,0.0
28789059,163.19,0.0
28789060,163.19,0.0
28789061,163.19,0.0
28789062,163.19,0.0
28789063,163.19,0.0
28789064,163.19,0.0
28789065,163.19,0.0
28789066,163.19,0.0
28789067,163.19,0.0
28789068,163.19,0.0
28789069,163.19,0.0
28789070,163.19,0.0
28789071,247760951.410268,36.0
28789072,9748135.118273,915.0
28789073,9214567.838305,968.0
28789074,8849073.641894,1008.0
28789075,8849236.899385,1008.0
28789076,7598145.194983,1174.0
28789077,7130636.846483,1251.0
28789078,7130800.104708,1251.0
28789079,6106002.362957,1461.0
28789080,5915859.182208,1508.0
28789081,3916368.5396,2278.0
28789082,3907954.549159,2283.0
28789083,3891074.823615,2293.0
28789084,3806577.316557,2344.0
28789085,3724127.035655,2396.0
28789086,3652643.142206,2443.0
28789087,5224640.525626,1708.0
28789088,3277315.657888,2723.0
28789089,3311528.936894,2695.0
28789090,3159303.241894,2825.0
28789091,3183127.46215,2804.0
28789092,3210770.946399,2780.0
28789093,3044482.222084,2932.0
28789094,3278320.380962,2723.0
28789095,2998774.73956,2977.0
28789096,3789362.071579,2356.0
28789097,3795969.825178,2352.0
28789098,3796133.085714,2352.0
28789099,3823934.147156,2335.0
28789100,3345568.37139,2669.0
28789101,3327034.345905,2684.0
28789102,3390353.159981,2634.0
28789103,4788469.022005,1865.0
28789104,4501420.693815,1984.0
28789105,4483505.970693,1992.0
28789106,4819992.680728,1853.0
28789107,2652017.924938,3368.0
28789108,1947829.308689,4586.0
28789109,1834779.269445,4869.0
28789110,1667490.704634,5358.0
28789111,1665478.337068,5365.0
28789112,1620049.315935,5516.0
28789113,1610287.987584,5550.0
28789114,945088.136474,9458.0
28789115,918643.007683,9732.0
28789116,916452.599496,9757.0
28789117,925148.193279,9667.0
28789118,952602.97534,9390.0
28789119,964785.635091,9273.0
28789120,945677.802886,9462.0
28789121,928283.24961,9641.0
28789122,1024846.151604,8734.0
28789123,1215177.214031,7367.0
28789124,1236656.642468,7240.0
28789125,1385280.152336,6464.0
28789126,1409647.34713,6353.0
28789127,1436719.418762,6234.0
28789128,1397434.774967,6410.0
28789129,3244479.669935,2761.0
28789130,4243653.979815,2111.0
28789131,4445996.547781,2015.0
28789132,4317601.133229,2075.0
28789133,4123045.41849,2173.0
28789134,3645150.389809,2458.0
28789135,4185020.927347,2141.0
28789136,4500479.877232,1991.0
28789137,6637537.965415,1350.0
28789138,5237262.489421,1711.0
28789139,5766544.594163,1554.0
28789140,5819131.291695,1540.0
28789141,5994452.655284,1495.0
28789142,1126713.694688,7955.0
28789143,1015226.647689,8830.0
28789144,1003796.669789,8932.0
28789145,665290.533456,13480.0
28789146,547801.321296,16376.0
28789147,545268.622734,16457.0
28789148,470916.112054,19062.0
28789149,457896.582055,19611.0
28789150,458270.346948,19602.0
28789151,457966.776062,19622.0
28789152,457221.870451,19661.0
28789153,457804.375129,19643.0
28789154,457176.858535,19677.0
28789155,456737.095932,19703.0
28789156,421804.861742,21343.0
28789157,461952.789261,19495.0
28789158,487093.512466,18495.0
28789159,453299.437505,19881.0
